"Id" "Image" "Name" "Area" "Location" "Type" "BuildYear" "UnitName" "UnitPhone" "Url" "Latitude" "Longitude"
"194" "ce70efbe-24d6-4baa-bf7d-5ff201e42659" NA "大同公園" "臺北市大同區" "延平北路三段99巷" "鄰里公園" "70" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/ce70efbe-24d6-4baa-bf7d-5ff201e42659" 25.06798 121.512
"195" "664818c7-de09-47b3-bdfb-71699a0bb0e9" NA "蔣渭水公園" "臺北市大同區" "錦西街51號對面" "鄰里公園" "65" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/664818c7-de09-47b3-bdfb-71699a0bb0e9" 25.05971 121.516777
"196" "de4b5bd5-d17a-4111-b451-7e830019af0f" NA "蘭州公園" "臺北市大同區" "蘭州街89巷" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/de4b5bd5-d17a-4111-b451-7e830019af0f" 25.06396 121.515381
"197" "a514a550-c831-4e1f-b8b7-d01b21c78d2f" NA "德鄰公園" "臺北市大同區" "民權西路184巷11弄" "鄰里公園" "73" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/a514a550-c831-4e1f-b8b7-d01b21c78d2f" 25.06193 121.514732
"198" "f6c09bd0-4c4a-4bec-9dd5-68ac5797b3a3" NA "大龍公園" "臺北市大同區" "大龍街244號旁" "鄰里公園" "69" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/f6c09bd0-4c4a-4bec-9dd5-68ac5797b3a3" 25.07024 121.515579
"199" "ebae32cc-3794-4c3e-892f-68066aaefb9e" NA "樹德公園" "臺北市大同區" "大龍街、大同區行政大樓旁" "鄰里公園" "62" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/ebae32cc-3794-4c3e-892f-68066aaefb9e" 25.0668 121.516281
"200" "78f2b039-b830-439c-a638-96aec8aeccc1" NA "哈密公園" "臺北市大同區" "哈密街59巷" "鄰里公園" "74" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/78f2b039-b830-439c-a638-96aec8aeccc1" 25.07655 121.51545
"201" "992912c2-129c-43fe-89e1-b903f4db9225" NA "至聖公園" "臺北市大同區" "承德路三段210號" "鄰里公園" "74" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/992912c2-129c-43fe-89e1-b903f4db9225" 25.07119 121.517693
"202" "daa82508-978d-43bf-8c6a-4bbd44641ac7" NA "太原廣場" "臺北市大同區" "大同區建明里鄭州路與太原路口左右兩側廣場" "廣場" "89" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/daa82508-978d-43bf-8c6a-4bbd44641ac7" 25.04748 121.51664
"203" "88073bc0-11c0-446e-95eb-801a93633402" NA "大同24廣場" "臺北市大同區" "大同區建功里重慶北路與南京西路口" "廣場" "90" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/88073bc0-11c0-446e-95eb-801a93633402" 25.05185 121.516586
"204" "8fa1c15c-30e4-4418-b957-7d528abec230" NA "保安廣場" "臺北市大同區" "大同區保安里庫倫街55巷旁(北側)" "廣場" "99" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/8fa1c15c-30e4-4418-b957-7d528abec230" 25.07055 121.518929
"205" "90a60d48-ad89-439f-8fb8-1b50094decd5" NA "六藝廣場" "臺北市大同區" "大同區保安里孔廟西北側及保安宮南側道路" "廣場" "95" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/90a60d48-ad89-439f-8fb8-1b50094decd5" 25.07469 121.515053
"206" "1b7e1398-0071-40e4-9f2f-a0b4481ce098" NA "敦煌1號綠地" "臺北市大同區" "大同區重慶里重慶北路3段交流道旁" "綠地" "76" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/1b7e1398-0071-40e4-9f2f-a0b4481ce098" 25.07475 121.516289
"207" "daf141b6-aa62-40b4-9839-ebc4a6e3389e" NA "敦煌2號綠地" "臺北市大同區" "大同區老師里敦煌路125號慶昌橋旁" "綠地" "76" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/daf141b6-aa62-40b4-9839-ebc4a6e3389e" 25.07697 121.516441
"208" "ea5dbd95-d212-419a-a563-aaec36b11848" NA "大同251綠地" "臺北市大同區" "大同區老師里環河北路敦煌路口三角綠地" "綠地" "69" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/ea5dbd95-d212-419a-a563-aaec36b11848" 25.07838 121.511848
"209" "0e132c18-9dec-4f8e-aa90-ad4d93b11ec4" NA "大同250綠地" "臺北市大同區" "大同區老師里迪化街364巷東南側" "綠地" "79" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/0e132c18-9dec-4f8e-aa90-ad4d93b11ec4" 25.07722 121.509857
"210" "f3661e19-e6fa-4649-9af7-46d52a0b61a9" NA "大同249綠地" "臺北市大同區" "大同區老師里迪化街364巷西北側" "綠地" "79" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/f3661e19-e6fa-4649-9af7-46d52a0b61a9" 25.07743 121.511459
"211" "c22a872a-5c2b-4a07-ba03-87d90636828d" NA "大同16號廣場" "臺北市大同區" "大同區永樂里環河北路與民生西路口" "廣場" "84" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/c22a872a-5c2b-4a07-ba03-87d90636828d" 25.05638 121.508614
"212" "7d34649f-abeb-4e12-8998-a6084d46520e" NA "大稻埕廣場" "臺北市大同區" "大同區永樂里永昌街與迪化街口之霞海城隍廟前" "廣場" "90" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/7d34649f-abeb-4e12-8998-a6084d46520e" 25.055 121.509537
"213" "2fdd8e21-4b66-433b-9c37-f0c0593228d5" NA "永樂廣場" "臺北市大同區" "大同區永樂里迪化街永樂市場" "廣場" "89" "園藝工程隊西區分隊" "02-23071429" "/Web/Park/Detail/2fdd8e21-4b66-433b-9c37-f0c0593228d5" 25.05466 121.509659
"214" "36b26aa0-c7a2-47a9-a44d-8ffabf2a5118" NA "玉泉公園" "臺北市大同區" "西寧北路28號" "防災公園" "91;83;" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/36b26aa0-c7a2-47a9-a44d-8ffabf2a5118" 25.04993 121.507652
"215" "a8382808-7137-40fe-82a6-5ea57e5d5d4c" NA "建成公園" "臺北市大同區" "承德路二段35號旁" "" "69" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/a8382808-7137-40fe-82a6-5ea57e5d5d4c" 25.05409 121.518227
"216" "0259df9d-dc22-4dd7-9c04-a0f47dc97e63" NA "瓶蓋印象公園" "臺北市南港區" "南港區興華路、市民大道口" "鄰里公園" "105" "南港公園管理所" "02-27884255" "/Web/Park/Detail/0259df9d-dc22-4dd7-9c04-a0f47dc97e63" 25.0537186 121.606224
"217" "0ededaec-4aaa-420c-8350-5f140358c08e" NA "興港公園" "臺北市南港區" "興東街南港路一段交叉口" "綠地" "83" "南港公園管理所" "02-27884255" "/Web/Park/Detail/0ededaec-4aaa-420c-8350-5f140358c08e" 25.05551 121.6126
"218" "e50adbbc-0970-4079-b1de-66be7c94bdd0" NA "中南公園" "臺北市南港區" "忠孝東路七段596巷中南社區東側山坡上" "自然公園" "56" "南港公園管理所" "02-27884255" "/Web/Park/Detail/e50adbbc-0970-4079-b1de-66be7c94bdd0" 25.05122 121.615471
"219" "0ae1b28c-0b1a-4fab-97c3-20825df933bc" NA "湧聲公園" "臺北市南港區" "東新街170巷(自辦重劃區)" "自然公園" "99" "南港公園管理所" "02-27884255" "/Web/Park/Detail/0ae1b28c-0b1a-4fab-97c3-20825df933bc" 25.04328 121.592758
"220" "14f64947-1f2c-42f2-a3d8-fbff70b70cd8" NA "南港60號公園" "臺北市南港區" "玉成街38巷東北側，東新街12巷南側" "綠地" "101;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/14f64947-1f2c-42f2-a3d8-fbff70b70cd8" 25.04929 121.581734
"221" "a1ee7df3-5a70-4b70-945e-554c3bdf4cd1" NA "昆陽公園" "臺北市南港區" "昆陽街171巷1-5弄東側、龍華路南側" "自然公園" "98;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/a1ee7df3-5a70-4b70-945e-554c3bdf4cd1" 25.04872 121.5942
"222" "6d3cac95-cdb1-4831-a38a-4fd5ccf83f1e" NA "合樂公園" "臺北市南港區" "玉成街(原南隆鐵工廠)" "都會廣場" "93;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/6d3cac95-cdb1-4831-a38a-4fd5ccf83f1e" 25.0485 121.581886
"223" "aff8383d-6bd6-4e16-b135-4f8213fc621b" NA "中興公園" "臺北市南港區" "研究院路二段98巷" "都會廣場" "99" "南港公園管理所" "02-27884255" "/Web/Park/Detail/aff8383d-6bd6-4e16-b135-4f8213fc621b" 25.0442 121.614853
"224" "a829c042-87d1-4a5c-92c8-241fb0976b7f" NA "百福公園" "臺北市南港區" "福德街309巷19號對面" "都會廣場" "73" "南港公園管理所" "02-27884255" "/Web/Park/Detail/a829c042-87d1-4a5c-92c8-241fb0976b7f" 25.03794 121.588539
"225" "482bbd3b-7d78-44f1-8343-0e5262c81064" NA "南汐公園" "臺北市南港區" "南港路一段與研究路一段交叉口" "廣場" "80" "南港公園管理所" "02-27884255" "/Web/Park/Detail/482bbd3b-7d78-44f1-8343-0e5262c81064" 25.05468 121.617691
"226" "5e5c7283-1889-4ea4-a1b4-8375a64949b0" NA "東坡公園" "臺北市南港區" "東新街170巷5號後側" "自然公園" "83;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/5e5c7283-1889-4ea4-a1b4-8375a64949b0" 25.04523 121.593307
"227" "efd1e9f7-9b9d-4c55-9cfe-0bff86efc3d5" NA "聯成公園" "臺北市南港區" "忠孝東路六段250巷1弄" "都會廣場" "70;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/efd1e9f7-9b9d-4c55-9cfe-0bff86efc3d5" 25.04659 121.587219
"228" "68dba696-7cb9-427f-b9c7-47dcaf776be9" NA "理想公園" "臺北市南港區" "舊莊街一段145巷6弄28號交通資訊:公車舊莊國小站步行約3分鐘" "鄰里公園" "78" "南港公園管理所" "02-27884255" "/Web/Park/Detail/68dba696-7cb9-427f-b9c7-47dcaf776be9" 25.03987 121.62159
"229" "ecac7878-4190-4eec-9b87-388c46807ecd" NA "舊莊公園" "臺北市南港區" "舊莊街一段145巷12號前交通資訊:公車舊莊國小站步行約3分鐘" "鄰里公園" "77" "南港公園管理所" "02-27884255" "/Web/Park/Detail/ecac7878-4190-4eec-9b87-388c46807ecd" 25.04137 121.62027
"230" "91726b11-8c5a-423d-8890-02d8bf653000" NA "港後公園" "臺北市南港區" "臺北市南港區經貿二路255巷交通資訊:公車南港軟體園區北站步行約3分鐘，或捷運南港展覽館站步行約15分鐘" "鄰里公園" "92" "南港公園管理所" "02-27884255" "/Web/Park/Detail/91726b11-8c5a-423d-8890-02d8bf653000" 25.06275 121.615379
"231" "f2244739-aef0-4ff1-9c8a-f21338f08d55" NA "經貿公園" "臺北市南港區" "臺北市南港區經園街66號前 交通資訊:公車南港軟體園區北站步行約3分鐘，或捷運南港展覽館站步行約15分鐘" "鄰里公園" "92" "南港公園管理所" "02-27884255" "/Web/Park/Detail/f2244739-aef0-4ff1-9c8a-f21338f08d55" 25.06258 121.616364
"232" "810af567-1e71-46a7-b92e-7afc808bf6d3" NA "幸福公園" "臺北市南港區" "研究院路二段35巷旁交通資訊:公車圓拱橋站步行約3分鐘" "鄰里公園" "92" "南港公園管理所" "02-27884255" "/Web/Park/Detail/810af567-1e71-46a7-b92e-7afc808bf6d3" 25.04602 121.616051
"233" "c7d4abf5-4cef-446d-b316-6d7b2723e462" NA "新富公園" "臺北市南港區" "研究院路一段65巷交通資訊:誠正國中公車站步行約3分鐘，或捷運南港展覽館站步行約10分鐘" "鄰里公園" "69" "南港公園管理所" "02-27884255" "/Web/Park/Detail/c7d4abf5-4cef-446d-b316-6d7b2723e462" 25.05303 121.616959
"234" "6d538074-9fc6-4cfb-9a20-99ff16108931" NA "六福公園" "臺北市南港區" "研究院路二段35巷23弄" "鄰里公園" "78" "南港公園管理所" "02-27884255" "/Web/Park/Detail/6d538074-9fc6-4cfb-9a20-99ff16108931" 25.04726 121.616508
"235" "228efbfb-efa0-444f-ab03-a1be25cc677a" NA "福山公園" "臺北市南港區" "研究院路二段61巷1弄16號交通資訊：公車中研院站步行約3分鐘" "鄰里公園" "81" "南港公園管理所" "02-27884255" "/Web/Park/Detail/228efbfb-efa0-444f-ab03-a1be25cc677a" 25.0447 121.617851
"236" "555c9417-e297-47be-885c-6040db4daf26" NA "東明公園" "臺北市南港區" "南港路二段86巷9弄交通資訊：公車臺肥新村站步行約3分鐘，或捷運南港站、臺鐵南港站步行約15分鐘" "鄰里公園" "81" "南港公園管理所" "02-27884255" "/Web/Park/Detail/555c9417-e297-47be-885c-6040db4daf26" 25.0548 121.603638
"237" "d0c3eecc-6c3d-466e-971f-2f5b1154f7f9" NA "南興公園" "臺北市南港區" "南港路一段360號南側交通資訊:公車南港行政中心站旁，或捷運南港站、臺鐵南港站步行約5分鐘" "鄰里公園" "67" "南港公園管理所" "02-27884255" "/Web/Park/Detail/d0c3eecc-6c3d-466e-971f-2f5b1154f7f9" 25.05402 121.6069
"238" "8ba116e0-4be9-4830-8a15-586e69e8be52" NA "興南公園" "臺北市南港區" "興南街與重陽路交叉口交通資訊:搭乘公車紅32605副線至興華路站步行約3分鐘即可到達搭乘捷運捷運至捷運南港站步行約15分鐘即可到達搭乘臺鐵至臺鐵南港站步行約15分鐘即可到達" "鄰里公園" "76" "南港公園管理所" "02-27884255" "/Web/Park/Detail/8ba116e0-4be9-4830-8a15-586e69e8be52" 25.05512 121.5974
"239" "cd435933-9ef0-44f4-868c-2b12257173dc" NA "興華公園" "臺北市南港區" "興華路114巷交通資訊:公車興華路站步行約3分鐘，或捷運南港站、臺鐵南港站步行約15分鐘" "鄰里公園" "77" "南港公園管理所" "02-27884255" "/Web/Park/Detail/cd435933-9ef0-44f4-868c-2b12257173dc" 25.05677 121.60479
"240" "5d7d4647-df61-478d-8f50-a99486ca8add" NA "重陽公園" "臺北市南港區" "臺北市南港區重陽路120號旁交通資訊:公車中國電視公司站旁" "鄰里公園" "84" "南港公園管理所" "02-27884255" "/Web/Park/Detail/5d7d4647-df61-478d-8f50-a99486ca8add" 25.0562 121.599152
"241" "022d711f-00cf-4e42-9db4-9a79b3463284" NA "合成公園" "臺北市南港區" "永吉路536巷與中坡北路交叉口交通資訊:捷運後山埤站步行約3分鐘" "鄰里公園" "76" "南港公園管理所" "02-27884255" "/Web/Park/Detail/022d711f-00cf-4e42-9db4-9a79b3463284" 25.0451 121.581139
"242" "8b49884d-6830-489e-9107-ee2d46feb44b" NA "東陽公園" "臺北市南港區" "臺北市南港區重陽路187巷旁交通資訊:公車中國電視公司站步行約3分鐘" "鄰里公園" "88" "南港公園管理所" "02-27884255" "/Web/Park/Detail/8b49884d-6830-489e-9107-ee2d46feb44b" 25.05744 121.603737
"243" "882f54a2-6c68-4b55-8958-8467481d0e7f" NA "萬福公園" "臺北市南港區" "忠孝東路六段70巷10號對面" "都會廣場" "73" "南港公園管理所" "02-27884255" "/Web/Park/Detail/882f54a2-6c68-4b55-8958-8467481d0e7f" 25.04625 121.58445
"244" "6d5834a3-3943-4adc-9783-32208eca02ac" NA "新勝公園" "臺北市南港區" "昆陽街152巷33號" "都會廣場" "76" "南港公園管理所" "02-27884255" "/Web/Park/Detail/6d5834a3-3943-4adc-9783-32208eca02ac" 25.04885 121.593163
"245" "0f4907bf-2857-4ca5-89d2-b20b135eeea9" NA "三重世貿公園" "臺北市南港區" "南港區經貿二路106巷" "都會廣場" "100年開闢；102年捐建" "南港公園管理所" "02-27884255" "/Web/Park/Detail/0f4907bf-2857-4ca5-89d2-b20b135eeea9" 25.05793 121.615387
"246" "e25b9911-2ba6-46fb-9c71-8b63f64d8d6c" NA "南港65號園區綠地" "臺北市南港區" "臺北市南港區三重路21巷" "綠地" "100" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/e25b9911-2ba6-46fb-9c71-8b63f64d8d6c" 25.05903 121.61422
"247" "707d0a46-5d2c-4444-b2aa-6f9ac845be84" NA "新坡綠地" "臺北市南港區" "臺北市南港區研究院路二段213巷2號前" "綠地" "87" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/707d0a46-5d2c-4444-b2aa-6f9ac845be84" 25.03561 121.617752
"248" "ef60c7bb-527d-48ee-93e7-b3d92139b82c" NA "南港11號圓環綠地" "臺北市南港區" "臺北市南港區南港路二段向陽路圓環" "綠地" "60接" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/ef60c7bb-527d-48ee-93e7-b3d92139b82c" 25.05404 121.594917
"249" "43f45724-033b-45f9-9b40-da47ca426911" NA "南港29號綠地" "臺北市南港區" "臺北市南港區研究院路二段、舊莊街一段交叉路口" "綠地" "62" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/43f45724-033b-45f9-9b40-da47ca426911" 25.04239 121.617233
"250" "1aa633b9-4b2e-47ab-8dbd-555cccc65ae3" NA "合心廣場" "臺北市南港區" "臺北市南港區玉成街與忠孝東路六段交叉口" "廣場" "*93" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/1aa633b9-4b2e-47ab-8dbd-555cccc65ae3" 25.04661 121.583458
"251" "9adbc42b-44b1-4ea2-b6e1-4cf2186b8387" NA "南港五號廣場" "臺北市南港區" "臺北市南港區南港路二段以南，178巷對面" "廣場" "100" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/9adbc42b-44b1-4ea2-b6e1-4cf2186b8387" 25.05407 121.5998
"252" "05c61c46-b813-4ed1-ba70-181d8f025a21" NA "東明綠地" "臺北市南港區" "臺北市南港路二段72巷21弄" "綠地" "85" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/05c61c46-b813-4ed1-ba70-181d8f025a21" 25.05427 121.600693
"253" "7ce7749b-9f0f-4e47-b133-c6db8dc70ad2" NA "四分綠地" "臺北市南港區" "臺北市南港區研究院路三段68巷6號" "綠地" "84" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/7ce7749b-9f0f-4e47-b133-c6db8dc70ad2" 25.03494 121.614166
"254" "64d6c9a6-330e-43d5-b049-49e2d4d593d1" NA "新南綠地" "臺北市南港區" "臺北市南港區忠孝東路七段398號" "綠地" "*96" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/64d6c9a6-330e-43d5-b049-49e2d4d593d1" 25.05185 121.606552
"255" "b5bee381-025d-48c4-b5db-dbb22acce1b0" NA "九如綠地" "臺北市南港區" "臺北市南港區研究院路二段150巷底、四分溪旁" "綠地" "80" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/b5bee381-025d-48c4-b5db-dbb22acce1b0" 25.03856 121.61631
"256" "07acdb24-962a-4b70-a0e7-871ade74ad20" NA "南深綠地" "臺北市南港區" "臺北市南港區舊莊街一段231號旁" "綠地" "82" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/07acdb24-962a-4b70-a0e7-871ade74ad20" 25.03793 121.623161
"257" "6b5681ff-e54d-4824-a7e0-e0d74068390f" NA "合成18號綠園" "臺北市南港區" "臺北市忠孝東路6段玉成街口至東新街口" "綠地" "80" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/6b5681ff-e54d-4824-a7e0-e0d74068390f" 25.04626 121.582916
"258" "daf3c99e-0486-41a2-801c-d2789ec95eb0" NA "東新綠地" "臺北市南港區" "臺北市南港區南港路二段104號" "綠地" "81" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/daf3c99e-0486-41a2-801c-d2789ec95eb0" 25.05359 121.602448
"259" "2afdfccb-10bd-4310-9b39-e2d1ea044ab2" NA "新陽綠地" "臺北市南港區" "臺北市南港區興南街272巷3號對面" "綠地" "89" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/2afdfccb-10bd-4310-9b39-e2d1ea044ab2" 25.05693 121.603416
"260" "8e76d4bb-cc9e-4ef4-ac33-f3182ea7a936" NA "成福綠地" "臺北市南港區" "臺北市南港區東新街170巷口、南港公園旁" "綠地" "81" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/8e76d4bb-cc9e-4ef4-ac33-f3182ea7a936" 25.04537 121.592949
"261" "62ef2944-3e90-4865-9576-963e6d25203b" NA "合成8號綠園" "臺北市南港區" "臺北市南港區東新街至忠孝東路6段449號" "綠地" "80" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/62ef2944-3e90-4865-9576-963e6d25203b" 25.05083 121.593788
"262" "9f90edf1-4b2e-4547-a204-7a6d0c7e4fc9" NA "向陽綠地" "臺北市南港區" "臺北市南港區向陽路199巷旁、成功路1段79號" "綠地" "74" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/9f90edf1-4b2e-4547-a204-7a6d0c7e4fc9" 25.05696 121.592873
"263" "a5fa601f-af12-46ea-aa04-fff4b72c5334" NA "成德綠地" "臺北市南港區" "臺北市南港區東新街100號之1" "綠地" "73" "園藝工程隊東區分隊" "02-87916654" "/Web/Park/Detail/a5fa601f-af12-46ea-aa04-fff4b72c5334" 25.04645 121.587463
"264" "95f0f360-8554-4865-afe5-ca779b516a72" NA "四分河濱公園" "臺北市南港區" "南港區研究院路2段2巷54弄" "自然公園" "91;96;98;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/95f0f360-8554-4865-afe5-ca779b516a72" 25.04863 121.615692
"265" "1bc7c3db-ba7b-4331-8e28-c671b2ea6031" NA "中研公園" "臺北市南港區" "南港區研究路2段12巷58弄" "自然公園" "78;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/1bc7c3db-ba7b-4331-8e28-c671b2ea6031" 25.04689 121.613052
"266" "a6ba7497-374b-46c8-9185-5dffb49e8abc" NA "胡適公園" "臺北市南港區" "南港區研究院路2段130號對面" "自然公園、紀念公園" "62" "南港公園管理所" "02-27884255" "/Web/Park/Detail/a6ba7497-374b-46c8-9185-5dffb49e8abc" 25.03992 121.617912
"267" "be5387e4-3e08-443d-ae72-77a9cc8afcf9" NA "後山埤公園" "臺北市南港區" "南港區東新街170之1號" "自然公園、親山公園" "96;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/be5387e4-3e08-443d-ae72-77a9cc8afcf9" 25.04371 121.589951
"268" "533c0b77-83c7-4b90-8d84-cdd789765b6c" NA "玉成公園" "臺北市南港區" "南港區中坡南路55號" "自然公園" "71;" "南港公園管理所" "02-27884255" "/Web/Park/Detail/533c0b77-83c7-4b90-8d84-cdd789765b6c" 25.04255 121.5855
"269" "688b377f-276f-45b9-899b-622ee9ab236d" NA "南港公園" "臺北市南港區" "南港區東新街170之1號" "生態公園、自然公園、防災公園" "76" "南港公園管理所" "02-27884255" "/Web/Park/Detail/688b377f-276f-45b9-899b-622ee9ab236d" 25.04307 121.591911
"270" "5aaf0647-2c70-4c4c-943b-413301e9990a" NA "長青公園" "臺北市內湖區" "內湖路二段103巷34號旁" "親山公園" "90" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/5aaf0647-2c70-4c4c-943b-413301e9990a" 25.08098 121.581741
"271" "2d697732-26df-41a3-8533-c66606bf86e5" NA "西湖公園" "臺北市內湖區" "內湖路一段387巷3弄5-11號旁" "自然公園" "90" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/2d697732-26df-41a3-8533-c66606bf86e5" 25.08361 121.570389
"272" "93bdc159-4430-4a4f-b9a9-26f2a58e3998" NA "內湖125公園" "臺北市內湖區" "南湖大橋東側與中山高速公路南側" "都會廣場" "92" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/93bdc159-4430-4a4f-b9a9-26f2a58e3998" 25.0647 121.611259
"273" "89c0c241-0c6b-44bd-b957-caa6b9a5f8bf" NA "樂活公園" "臺北市內湖區" "康樂街61巷15弄旁" "都會廣場" "92,99" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/89c0c241-0c6b-44bd-b957-caa6b9a5f8bf" 25.06965 121.620583
"274" "a062d7ad-5c1d-4f94-94e5-6971a16087c9" NA "洲子1號公園" "臺北市內湖區" "臺北市內湖堤頂大道、基湖路交叉口（環保公園、六期重劃）" "都會廣場" "85" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/a062d7ad-5c1d-4f94-94e5-6971a16087c9" 25.07957 121.564339
"275" "37fa8a36-752b-4502-8840-e00381cb4031" NA "安康公園" "臺北市內湖區" "康寧路三段220號南湖高中旁" "自然公園" "79,91抵" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/37fa8a36-752b-4502-8840-e00381cb4031" 25.06721 121.610619
"276" "5568aa2f-b9ce-42b1-ba1f-235027a837b6" NA "湖興公園" "臺北市內湖區" "成功路二段312巷62號對面" "鄰里公園" "82" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/5568aa2f-b9ce-42b1-ba1f-235027a837b6" 25.06693 121.589592
"277" "aac3b798-a490-41db-a1a6-2f7f59b12ad7" NA "安湖公園" "臺北市內湖區" "東湖路113巷141號前" "鄰里公園" "92" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/aac3b798-a490-41db-a1a6-2f7f59b12ad7" 25.07402 121.615417
"278" "77887078-aaa4-4028-a624-9d6669510278" NA "樂康公園" "臺北市內湖區" "康樂街61巷73弄24號對面" "鄰里公園" "73" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/77887078-aaa4-4028-a624-9d6669510278" 25.07007 121.6207
"279" "1ac7e07a-ee40-45c6-bd75-c1cf5a8138a5" NA "東湖四號公園" "臺北市內湖區" "康樂街110巷16弄20號(康樂派出所前)" "鄰里公園" "73" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/1ac7e07a-ee40-45c6-bd75-c1cf5a8138a5" 25.07045 121.61808
"280" "2c3a0c4b-84ce-43c5-9308-8af972c1a0bf" NA "安湖三號公園" "臺北市內湖區" "東湖路113巷49弄5號前" "鄰里公園" "73" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/2c3a0c4b-84ce-43c5-9308-8af972c1a0bf" 25.07042 121.615692
"281" "b5f50471-dda1-4e09-9c09-aec0a05dcd93" NA "東湖二號公園" "臺北市內湖區" "康寧路三段99巷39弄27號前" "鄰里公園" "73" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/b5f50471-dda1-4e09-9c09-aec0a05dcd93" 25.07389 121.610924
"282" "c4b152cb-9814-4422-8e44-29773180ee43" NA "安泰公園" "臺北市內湖區" "安泰街33巷底" "鄰里公園" "81" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/c4b152cb-9814-4422-8e44-29773180ee43" 25.07409 121.618637
"283" "c375e9d1-42b3-46be-b92c-8d709d18f165" NA "五分公園" "臺北市內湖區" "安康路448號對面" "鄰里公園" "80" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/c375e9d1-42b3-46be-b92c-8d709d18f165" 25.06712 121.614792
"284" "d830a318-1c35-4a8b-9d94-2419db7cd3ec" NA "東湖一號公園" "臺北市內湖區" "康寧路三段189巷163弄17號前" "鄰里公園" "73" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/d830a318-1c35-4a8b-9d94-2419db7cd3ec" 25.0756 121.612137
"285" "f713895c-4e9c-4789-9fe9-eee6bf1c2676" NA "康寧公園" "臺北市內湖區" "民權東路六段296巷121號對面" "鄰里公園" "79" "花卉試驗中心內湖分隊" "26586601" "/Web/Park/Detail/f713895c-4e9c-4789-9fe9-eee6bf1c2676" 25.06891 121.609589
